"Date","Price","Open","High","Low","Vol.","Change %"
"12/30/2021","68.807297","68.252853","69.456146","68.061951","","1.31%"
"12/29/2021","67.918198","68.084152","68.604752","68.011147","","-0.13%"
"12/28/2021","68.008598","67.929749","68.448997","67.727654","","0.43%"
"12/27/2021","67.714600","68.160202","68.291153","67.688652","","-0.19%"
"12/24/2021","67.845596","67.838097","68.364952","67.583054","","0.49%"
"12/23/2021","67.515900","67.910896","68.210503","67.462051","","-0.28%"
"12/22/2021","67.706596","68.286148","68.595703","67.795448","","-0.54%"
"12/21/2021","68.073402","68.590302","68.721703","68.142052","","-0.60%"
"12/20/2021","68.483498","68.356796","68.943199","68.204803","","0.66%"
"12/17/2021","68.033401","68.117752","68.767448","67.813904","","0.28%"
"12/16/2021","67.842499","67.953751","68.312653","67.668404","","0.01%"
"12/15/2021","67.833801","68.061752","68.675949","67.755852","","-0.02%"
"12/14/2021","67.848602","67.920799","68.252197","67.604202","","0.29%"
"12/13/2021","67.652397","67.900597","68.151253","67.673050","","-0.08%"
"12/10/2021","67.708702","68.140549","68.429398","67.728897","","0.07%"
"12/09/2021","67.661400","68.894302","69.108704","67.899750","","-1.43%"
"12/08/2021","68.640198","68.750153","69.058548","68.033203","","0.26%"
"12/07/2021","68.463203","68.930099","69.253899","68.391151","","-0.26%"
"12/06/2021","68.644302","68.650352","69.215599","68.171051","","0.53%"
"12/03/2021","68.281403","68.445297","68.825050","68.030602","","0.12%"
"12/02/2021","68.201103","68.773903","69.122849","68.145950","","-0.30%"
"12/01/2021","68.405899","68.643303","69.176102","68.325249","","-0.10%"
"11/30/2021","68.476402","69.128502","69.857750","68.530647","","-0.37%"
"11/29/2021","68.731598","69.999496","70.100647","68.792999","","-1.80%"
"11/26/2021","69.992950","69.418152","70.559151","69.236954","","0.97%"
"11/25/2021","69.323898","69.618698","69.918900","69.295799","","0.09%"
"11/24/2021","69.260101","68.986748","69.896553","68.842300","","0.44%"
"11/23/2021","68.953697","69.697647","69.964600","68.662849","","-0.83%"
"11/22/2021","69.532303","68.544151","69.878197","68.081398","","2.06%"
"11/19/2021","68.130203","67.894997","68.608353","67.495453","","0.53%"
"11/18/2021","67.768700","67.532204","68.158653","67.236099","","0.95%"
"11/17/2021","67.130096","68.030296","68.374649","67.197250","","-1.27%"
"11/16/2021","67.991203","67.632103","68.524651","67.351151","","0.76%"
"11/15/2021","67.479301","67.835800","68.020401","67.064903","","-0.33%"
"11/12/2021","67.704597","66.701553","68.283447","66.482750","","1.81%"
"11/11/2021","66.501099","66.488052","66.893547","66.149246","","0.20%"
"11/10/2021","66.369400","66.223450","66.744553","65.876953","","0.70%"
"11/09/2021","65.906998","66.579102","66.841248","66.050148","","-0.45%"
"11/08/2021","66.205299","66.461304","66.885696","66.326302","","-0.15%"
"11/05/2021","66.305099","66.850647","67.383904","66.328201","","-0.64%"
"11/04/2021","66.728897","67.137550","67.367599","66.445297","","-0.37%"
"11/03/2021","66.978996","66.786598","67.610046","66.474098","","0.73%"
"11/02/2021","66.496300","66.927002","67.356400","66.639847","","-0.17%"
"11/01/2021","66.612099","66.459251","67.218948","66.259003","","0.39%"
"10/29/2021","66.355499","65.762749","66.553551","65.629898","","1.07%"
"10/28/2021","65.653198","66.163948","66.390747","65.542397","","-0.65%"
"10/27/2021","66.083801","65.075951","66.262650","64.778450","","1.85%"
"10/26/2021","64.885101","65.239853","65.480301","64.792503","","-0.28%"
"10/25/2021","65.064201","65.713348","65.899597","65.037102","","-0.87%"
"10/22/2021","65.633598","66.555847","66.720299","65.316101","","-1.06%"
"10/21/2021","66.337799","66.392754","66.834152","66.019951","","0.08%"
"10/20/2021","66.285454","66.277298","66.754150","65.913101","","0.27%"
"10/19/2021","66.104301","66.651947","66.787750","66.076248","","-0.78%"
"10/18/2021","66.626503","66.356354","66.877953","66.161797","","0.90%"
"10/15/2021","66.031097","66.788551","66.907852","66.122902","","-0.57%"
"10/14/2021","66.409203","67.362450","67.506203","66.500153","","-1.15%"
"10/13/2021","67.182404","67.269302","67.599152","67.047897","","0.16%"
"10/12/2021","67.076302","67.316399","67.541153","67.004799","","-0.02%"
"10/11/2021","67.092102","67.209801","67.456398","66.994598","","-0.32%"
"10/08/2021","67.307549","67.257446","67.600952","66.944099","","0.44%"
"10/07/2021","67.011703","67.897949","68.046753","66.948196","","-1.13%"
"10/06/2021","67.776199","67.667953","68.151047","67.496750","","0.33%"
"10/05/2021","67.553101","67.860153","68.118248","67.415199","","-0.18%"
"10/04/2021","67.673401","67.994751","68.317101","67.640701","","-0.26%"
"10/01/2021","67.848396","67.949699","68.547699","67.834846","","0.00%"
"09/30/2021","67.848396","68.214050","68.546402","67.750900","","0.14%"
"09/29/2021","67.754402","68.171799","68.535248","67.913452","","-0.47%"
"09/28/2021","68.077103","68.166252","68.472153","67.858452","","0.13%"
"09/27/2021","67.986702","68.262497","68.503548","67.661102","","-0.18%"
"09/24/2021","68.107048","68.155998","68.625648","67.841553","","-0.02%"
"09/23/2021","68.120903","68.387947","68.517303","67.880653","","-0.12%"
"09/22/2021","68.201401","68.508797","68.770599","67.832802","","-0.19%"
"09/21/2021","68.329102","68.736702","69.009453","68.115196","","-0.19%"
"09/20/2021","68.460701","68.153297","69.067146","67.946404","","0.45%"
"09/17/2021","68.152100","67.784752","68.509651","67.718353","","0.88%"
"09/16/2021","67.556099","67.526802","68.156403","67.328003","","0.45%"
"09/15/2021","67.253899","68.175850","68.661598","67.385452","","-1.38%"
"09/14/2021","68.191704","68.149452","68.533997","67.915047","","0.21%"
"09/13/2021","68.046402","68.661453","68.791451","68.062447","","-0.46%"
"09/10/2021","68.358002","68.363899","68.810654","68.085251","","0.14%"
"09/09/2021","68.263000","68.557152","68.788101","68.208252","","-0.03%"
"09/08/2021","68.284897","68.548698","68.954353","68.414101","","-0.19%"
"09/07/2021","68.417297","68.439552","68.807297","68.231049","","0.12%"
"09/06/2021","68.336197","68.228699","68.542099","68.104599","","0.28%"
"09/03/2021","68.145103","68.225998","68.618851","67.981598","","-0.12%"
"09/02/2021","68.226303","68.433449","68.524849","68.123047","","-0.18%"
"09/01/2021","68.346603","68.736000","68.973900","68.222351","","-0.22%"
"08/31/2021","68.494102","69.010551","69.123848","68.564903","","-0.54%"
"08/30/2021","68.869202","69.127197","69.293549","68.771751","","-0.07%"
"08/27/2021","68.919701","69.807953","69.899803","68.929451","","-1.01%"
"08/26/2021","69.620300","69.380501","70.043251","69.167747","","0.61%"
"08/25/2021","69.194901","69.308899","69.733948","69.085701","","0.20%"
"08/24/2021","69.054100","69.593948","69.834251","69.206947","","-0.52%"
"08/23/2021","69.412598","69.806900","69.983353","69.360802","","-0.50%"
"08/20/2021","69.761200","69.850098","70.266098","69.537003","","0.50%"
"08/19/2021","69.413002","69.330803","70.092346","69.191299","","0.64%"
"08/18/2021","68.973999","69.243050","69.581398","68.752899","","0.17%"
"08/17/2021","68.856102","68.782204","69.359947","68.630249","","0.36%"
"08/16/2021","68.611603","68.637154","69.049454","68.447952","","0.25%"
"08/13/2021","68.443100","68.970551","69.097351","68.481651","","-0.62%"
"08/12/2021","68.869499","68.945801","69.184052","68.726898","","0.28%"
"08/11/2021","68.679298","69.447403","69.663498","68.790749","","-0.92%"
"08/10/2021","69.319603","69.304398","69.703796","69.081596","","0.14%"
"08/09/2021","69.221199","69.102600","69.391502","68.906197","","0.26%"
"08/06/2021","69.043098","68.899597","69.245300","68.720749","","0.52%"
"08/05/2021","68.685799","68.754349","69.103401","68.631500","","0.02%"
"08/04/2021","68.670998","68.566147","69.060799","68.285751","","0.30%"
"08/03/2021","68.464996","68.514153","68.819603","68.314453","","0.21%"
"08/02/2021","68.322502","68.734299","69.013702","68.193604","","-0.45%"
"07/30/2021","68.629204","68.989700","69.148300","68.374901","","-0.18%"
"07/29/2021","68.751099","69.052002","69.183746","68.579498","","-0.18%"
"07/28/2021","68.877098","69.110603","69.505501","68.779053","","-0.24%"
"07/27/2021","69.040703","69.092552","69.607353","68.869904","","0.04%"
"07/26/2021","69.011497","69.351097","69.882301","69.032204","","-0.57%"
"07/23/2021","69.404503","69.537201","69.696854","69.183296","","0.05%"
"07/22/2021","69.368500","69.781052","69.944649","69.418648","","-0.43%"
"07/21/2021","69.664597","70.315598","70.449799","69.601646","","-0.50%"
"07/20/2021","70.016403","70.595749","70.656097","70.010498","","-0.46%"
"07/19/2021","70.339798","69.716003","70.661598","69.689651","","1.06%"
"07/16/2021","69.600403","69.855652","70.033798","69.499352","","-0.07%"
"07/15/2021","69.651497","69.538399","70.039749","69.339149","","-0.08%"
"07/14/2021","69.705452","69.811447","70.100349","69.270248","","-0.06%"
"07/13/2021","69.745903","70.100403","70.120796","69.458252","","-0.16%"
"07/12/2021","69.858704","69.991402","70.445396","69.791397","","-0.11%"
"07/09/2021","69.937798","70.364349","70.422150","69.732697","","-0.26%"
"07/08/2021","70.121902","70.346298","70.943550","69.952003","","0.06%"
"07/07/2021","70.079597","70.356354","70.619850","69.726097","","0.00%"
"07/06/2021","70.077301","69.162552","70.624847","69.041847","","1.49%"
"07/05/2021","69.047997","68.921448","69.549049","68.902252","","0.31%"
"07/02/2021","68.832397","69.362999","69.717796","68.889801","","-0.53%"
"07/01/2021","69.198303","69.011398","69.642502","68.645401","","0.48%"
"06/30/2021","68.870300","68.645302","69.284554","68.461647","","0.51%"
"06/29/2021","68.523903","68.201553","69.027603","67.939301","","0.38%"
"06/28/2021","68.263802","68.341949","68.531403","67.902748","","0.22%"
"06/25/2021","68.115196","68.419151","68.687851","67.907547","","-0.21%"
"06/24/2021","68.261803","68.704002","68.831451","68.069199","","-0.33%"
"06/23/2021","68.486099","68.888603","69.215897","68.208199","","-0.37%"
"06/22/2021","68.739304","69.063004","69.397652","68.595001","","-0.27%"
"06/21/2021","68.922798","68.889397","69.441101","68.667953","","0.25%"
"06/18/2021","68.751297","68.326851","69.011597","68.118149","","0.73%"
"06/17/2021","68.251198","68.444054","68.725052","67.910004","","0.00%"
"06/16/2021","68.252899","68.041351","68.618301","67.610252","","0.49%"
"06/15/2021","67.921700","67.973900","68.311699","67.611252","","0.16%"
"06/14/2021","67.810402","68.036301","68.346252","67.759949","","0.13%"
"06/11/2021","67.725601","67.816650","68.385750","67.541801","","0.02%"
"06/10/2021","67.714401","68.451149","68.776253","67.661751","","-1.04%"
"06/09/2021","68.427299","68.477348","68.648903","68.030998","","0.07%"
"06/08/2021","68.381599","69.181549","69.397453","68.411499","","-0.92%"
"06/07/2021","69.014397","69.209000","69.469200","68.962753","","0.12%"
"06/04/2021","68.931099","69.479149","69.708450","68.934250","","-0.38%"
"06/03/2021","69.192497","69.318748","69.670700","69.141251","","-0.02%"
"06/02/2021","69.205902","69.763550","70.001053","69.093750","","-0.44%"
"06/01/2021","69.513702","69.458801","69.831902","69.179352","","0.34%"
"05/31/2021","69.278801","69.183899","69.631897","69.034950","","0.46%"
"05/28/2021","68.964104","69.375099","69.720154","68.913803","","-0.36%"
"05/27/2021","69.210602","69.286552","69.683601","69.066750","","0.04%"
"05/26/2021","69.184700","69.334801","69.709648","69.092949","","-0.09%"
"05/25/2021","69.249298","69.561798","69.669998","69.022453","","0.04%"
"05/24/2021","69.224297","69.595001","69.932053","69.154999","","-0.19%"
"05/21/2021","69.352898","69.420403","69.784203","69.201698","","0.11%"
"05/20/2021","69.274399","69.693649","70.079102","69.236954","","-0.45%"
"05/19/2021","69.584801","69.633553","69.940552","69.374352","","0.23%"
"05/18/2021","69.426003","69.966499","70.191254","69.481697","","-0.39%"
"05/17/2021","69.699600","70.139503","70.300949","69.721451","","-0.38%"
"05/14/2021","69.963097","70.218147","70.375702","69.847000","","-0.17%"
"05/13/2021","70.084396","70.820396","70.907753","69.861603","","-0.67%"
"05/12/2021","70.558197","70.459549","70.977997","70.053902","","0.64%"
"05/11/2021","70.110298","70.587448","70.811203","70.001152","","-0.50%"
"05/10/2021","70.464500","70.173248","70.782753","69.919502","","0.74%"
"05/07/2021","69.944901","70.773849","70.945297","69.856552","","-1.00%"
"05/06/2021","70.652100","71.231201","71.471001","70.421204","","-0.47%"
"05/05/2021","70.983101","71.075249","71.435249","70.801552","","0.15%"
"05/04/2021","70.876900","71.261551","71.640953","70.805397","","-0.32%"
"05/03/2021","71.101402","71.556602","72.116150","71.013100","","-0.40%"
"04/30/2021","71.390503","71.075897","71.685852","70.830704","","0.79%"
"04/29/2021","70.831001","70.803352","71.260101","70.482147","","0.26%"
"04/28/2021","70.650398","71.230598","71.351196","70.492554","","-0.61%"
"04/27/2021","71.087303","71.121651","71.433800","70.833153","","0.09%"
"04/26/2021","71.021202","71.045502","71.520851","70.781898","","0.24%"
"04/23/2021","70.849998","71.706802","71.918747","70.839348","","-1.21%"
"04/22/2021","71.714798","72.683502","72.833946","71.311302","","-0.84%"
"04/21/2021","72.319000","73.025597","73.433952","72.339600","","-0.68%"
"04/20/2021","72.811996","72.577499","73.312698","72.139603","","0.53%"
"04/19/2021","72.427597","72.197250","72.774948","72.062950","","0.49%"
"04/16/2021","72.074898","72.765503","73.034950","71.684547","","-0.71%"
"04/15/2021","72.588097","72.185951","73.891953","72.141701","","0.80%"
"04/14/2021","72.013000","72.432648","72.579147","71.760551","","-0.40%"
"04/13/2021","72.303802","73.849052","74.115402","72.090446","","-1.91%"
"04/12/2021","73.710800","73.892998","74.253647","73.546501","","-0.10%"
"04/09/2021","73.786598","73.364449","74.046402","73.195450","","0.81%"
"04/08/2021","73.196602","73.455299","73.934898","73.105850","","-0.21%"
"04/07/2021","73.348099","73.742401","74.562447","73.318451","","-0.20%"
"04/06/2021","73.493698","72.847649","73.949097","72.714951","","0.96%"
"04/05/2021","72.791298","73.068947","73.334503","72.490799","","-0.27%"
"04/02/2021","72.986298","72.953850","73.174896","72.421852","","0.35%"
"04/01/2021","72.731903","72.148247","73.101051","71.979103","","0.94%"
"03/31/2021","72.055496","72.408852","72.866547","71.655998","","-0.28%"
"03/30/2021","72.254204","72.093903","72.828102","71.880600","","0.43%"
"03/29/2021","71.947998","72.078049","72.658951","71.868599","","0.01%"
"03/26/2021","71.942902","72.687950","72.815201","71.875450","","-0.47%"
"03/25/2021","72.283096","72.892448","73.112648","72.174850","","-0.72%"
"03/24/2021","72.804100","72.793648","73.404198","72.124901","","0.28%"
"03/23/2021","72.599800","71.196701","72.911652","71.065552","","2.25%"
"03/22/2021","71.004303","71.166252","71.484848","70.550453","","0.76%"
"03/19/2021","70.470497","70.639648","70.877548","70.130753","","-0.03%"
"03/18/2021","70.494003","69.994850","70.869797","69.778648","","0.73%"
"03/17/2021","69.980598","69.062897","70.545700","68.975754","","1.66%"
"03/16/2021","68.835403","69.376450","69.575996","68.823151","","-0.06%"
"03/15/2021","68.879601","69.646103","69.969597","69.077850","","-0.51%"
"03/12/2021","69.230797","69.755150","70.209953","69.442451","","-0.63%"
"03/11/2021","69.668198","70.115753","70.400703","69.539703","","-0.27%"
"03/10/2021","69.854897","70.519150","70.771751","69.846451","","-0.60%"
"03/09/2021","70.275200","70.944099","71.259453","70.243248","","-0.79%"
"03/08/2021","70.836403","70.875648","71.509300","70.467850","","0.20%"
"03/05/2021","70.696297","71.197800","71.592552","70.492050","","-0.57%"
"03/04/2021","71.099503","70.545601","71.551399","69.984100","","0.89%"
"03/03/2021","70.471901","70.285500","70.705002","69.833504","","0.44%"
"03/02/2021","70.161598","70.615799","71.093948","69.949654","","-0.54%"
"03/01/2021","70.542801","70.653748","71.093102","70.215652","","0.17%"
"02/26/2021","70.420197","70.897003","71.287804","70.292900","","-0.53%"
"02/25/2021","70.794098","69.635353","71.069649","69.461502","","1.84%"
"02/24/2021","69.515701","70.309998","70.523903","69.507751","","-0.84%"
"02/23/2021","70.103996","70.496849","70.520103","69.903053","","-0.38%"
"02/22/2021","70.370300","70.331497","71.393250","70.096298","","0.27%"
"02/19/2021","70.179398","70.240852","70.625099","70.039551","","0.01%"
"02/18/2021","70.173897","70.094704","70.578201","69.781754","","0.26%"
"02/17/2021","69.993896","69.938004","70.692001","69.752296","","0.20%"
"02/16/2021","69.854401","69.574852","70.336952","69.365898","","0.57%"
"02/15/2021","69.461601","69.937553","70.166451","69.354950","","-0.46%"
"02/12/2021","69.780899","69.994652","71.201752","69.747353","","-0.06%"
"02/11/2021","69.822098","70.180801","70.656647","69.826248","","-0.41%"
"02/10/2021","70.108299","70.171600","70.683151","69.925102","","0.09%"
"02/09/2021","70.047600","70.587898","71.050049","70.111198","","-0.61%"
"02/08/2021","70.474800","70.821999","71.455948","70.335747","","-0.31%"
"02/05/2021","70.695900","71.652603","72.390953","70.690048","","-1.12%"
"02/04/2021","71.500198","72.045250","72.651649","71.550949","","-0.57%"
"02/03/2021","71.913498","72.294151","72.776901","71.830452","","-0.40%"
"02/02/2021","72.198898","72.186302","72.709000","71.550751","","0.17%"
"02/01/2021","72.075699","72.078247","72.895897","71.626198","","0.57%"
"01/29/2021","71.665001","72.250298","73.056396","71.504646","","-0.61%"
"01/28/2021","72.103798","72.106796","73.227303","71.898804","","0.22%"
"01/27/2021","71.947601","71.392349","72.711952","71.014053","","0.95%"
"01/26/2021","71.270401","71.665298","72.137451","71.185997","","-0.44%"
"01/25/2021","71.586502","71.723503","72.362549","70.987396","","0.08%"
"01/22/2021","71.531898","70.387398","71.981903","70.236900","","1.91%"
"01/21/2021","70.192101","69.994598","70.793800","69.682701","","0.50%"
"01/20/2021","69.846100","70.295349","70.603653","69.657547","","-0.36%"
"01/19/2021","70.099297","70.397049","70.695450","69.891647","","-0.21%"
"01/18/2021","70.248703","70.179153","71.112801","70.179153","","0.41%"
"01/15/2021","69.964302","70.028603","70.701950","69.846451","","0.26%"
"01/14/2021","69.782501","70.508499","70.788696","69.671700","","-0.84%"
"01/13/2021","70.372200","70.131401","70.881554","70.035400","","0.40%"
"01/12/2021","70.094597","71.439102","71.720947","70.002647","","-1.95%"
"01/11/2021","71.492104","70.890450","71.842300","70.694649","","1.26%"
"01/08/2021","70.599602","71.480103","71.721397","70.566650","","-0.84%"
"01/07/2021","71.195503","70.736954","71.941147","70.385948","","0.99%"
"01/06/2021","70.496902","71.051300","71.150749","70.127052","","-0.54%"
"01/05/2021","70.881699","71.295753","72.055298","70.551903","","-0.24%"
"01/04/2021","71.052101","70.579102","71.474998","69.848297","","0.93%"
"01/01/2021","70.397499","70.654099","70.654099","70.579102","","0.00%"
"12/31/2020","70.397499","71.004448","71.871498","70.384300","","-0.47%"
"12/30/2020","70.728996","70.634354","71.700203","70.142349","","0.37%"
"12/29/2020","70.465103","70.486847","71.103302","70.010597","","-0.04%"
"12/28/2020","70.495598","70.709999","71.033951","70.049049","","-0.19%"
"12/25/2020","70.628502","70.705002","70.931198","70.263252","","0.26%"
"12/24/2020","70.443703","71.609398","72.018646","70.448502","","-1.44%"
"12/23/2020","71.471100","72.452950","72.671097","71.322403","","-1.25%"
"12/22/2020","72.376801","71.325851","72.642403","71.189301","","1.72%"
"12/21/2020","71.151398","70.178650","72.145149","70.178650","","1.81%"
"12/18/2020","69.888496","69.807602","70.654099","69.552597","","0.68%"
"12/17/2020","69.418701","70.184402","70.324600","69.363899","","-0.67%"
"12/16/2020","69.889297","69.904648","70.561600","69.847153","","0.44%"
"12/15/2020","69.580803","70.560753","71.227150","69.794052","","-1.10%"
"12/14/2020","70.352203","69.993553","70.870750","69.830551","","0.82%"
"12/11/2020","69.776604","69.998550","70.722252","69.730400","","-0.13%"
"12/10/2020","69.869301","70.510452","71.217850","69.823952","","-0.78%"
"12/09/2020","70.419197","70.325401","71.242401","70.050148","","0.33%"
"12/08/2020","70.187103","70.615303","70.944946","69.937752","","-0.42%"
"12/07/2020","70.484299","71.077202","71.937103","70.170853","","-0.62%"
"12/04/2020","70.924202","71.543297","71.977303","70.701553","","-0.15%"
"12/03/2020","71.028702","71.969200","72.781853","71.130852","","-1.11%"
"12/02/2020","71.826797","72.687248","73.353600","71.863548","","-1.10%"
"12/01/2020","72.624496","73.316650","73.745453","72.389351","","-0.74%"
"11/30/2020","73.164703","73.278847","73.752151","72.823402","","0.57%"
"11/27/2020","72.750397","72.652847","73.695648","72.540649","","0.27%"
"11/26/2020","72.551498","72.569153","73.153099","72.305199","","0.18%"
"11/25/2020","72.420303","72.515404","73.079697","72.268250","","0.10%"
"11/24/2020","72.347397","73.045853","73.498550","72.260597","","-0.87%"
"11/23/2020","72.980797","73.267052","73.800346","72.781799","","-0.24%"
"11/20/2020","73.153603","73.237000","73.821251","72.980698","","-0.01%"
"11/19/2020","73.163200","73.121452","73.881401","73.002998","","0.28%"
"11/18/2020","72.960503","73.405403","73.906197","72.857498","","-0.41%"
"11/17/2020","73.258400","73.487152","74.119797","73.160049","","0.07%"
"11/16/2020","73.207298","74.568298","74.771698","73.227699","","-1.47%"
"11/13/2020","74.299004","74.410301","75.086700","74.092796","","-0.33%"
"11/12/2020","74.542801","74.361351","74.964897","73.921700","","0.56%"
"11/11/2020","74.124298","73.738747","74.531601","73.267754","","0.72%"
"11/10/2020","73.595802","73.685699","74.308250","73.309601","","0.52%"
"11/09/2020","73.215103","74.781647","74.951599","72.979446","","-1.35%"
"11/06/2020","74.213303","74.108299","75.318153","73.931450","","0.25%"
"11/05/2020","74.028099","74.866249","76.080147","73.997299","","-0.92%"
"11/04/2020","74.717598","76.378548","77.035950","74.686050","","-1.94%"
"11/03/2020","76.197502","77.688301","77.920403","76.209953","","-1.64%"
"11/02/2020","77.471397","76.690453","78.174751","76.589401","","1.19%"
"10/30/2020","76.560402","76.142349","76.945198","75.942749","","0.75%"
"10/29/2020","75.989304","76.273453","76.922752","75.804901","","-0.17%"
"10/28/2020","76.119301","74.527649","76.586548","74.397049","","2.59%"
"10/27/2020","74.197998","73.821503","74.763199","73.566498","","0.91%"
"10/26/2020","73.530602","73.494049","74.038200","73.351097","","0.26%"
"10/23/2020","73.336899","73.980202","74.271851","73.356300","","-0.30%"
"10/22/2020","73.556099","74.109703","74.868553","73.596947","","-0.26%"
"10/21/2020","73.747101","74.552750","74.753502","73.788048","","-0.77%"
"10/20/2020","74.317497","75.005203","75.376801","74.438499","","-0.45%"
"10/19/2020","74.653297","75.018700","75.365448","74.610252","","-0.42%"
"10/16/2020","74.968002","75.226402","75.851952","74.870697","","0.13%"
"10/15/2020","74.870102","75.060600","75.869049","74.820152","","0.09%"
"10/14/2020","74.801201","74.339752","75.238853","74.159248","","0.88%"
"10/13/2020","74.150200","74.313347","74.849403","74.017403","","0.15%"
"10/12/2020","74.038002","74.249397","74.738701","74.063454","","-0.08%"
"10/09/2020","74.096001","74.851547","75.020752","74.126099","","-0.77%"
"10/08/2020","74.667999","75.496147","75.686302","74.674896","","-0.92%"
"10/07/2020","75.359901","75.848549","75.971550","75.267303","","-0.52%"
"10/06/2020","75.754303","75.576248","76.037201","74.973701","","0.39%"
"10/05/2020","75.462997","75.761047","76.831253","75.450546","","-0.17%"
"10/02/2020","75.595001","74.841454","76.831650","74.486450","","1.46%"
"10/01/2020","74.508202","75.238602","75.430099","74.555252","","-0.76%"
"09/30/2020","75.078300","76.623848","77.387703","75.088852","","-1.80%"
"09/29/2020","76.455704","76.575752","77.933052","76.004852","","-0.09%"
"09/28/2020","76.526604","75.759598","77.198151","75.694397","","1.21%"
"09/25/2020","75.609200","74.719200","76.197952","74.518547","","1.56%"
"09/24/2020","74.446899","74.749748","75.506401","74.314796","","-0.18%"
"09/23/2020","74.582199","73.761398","74.989151","73.470901","","1.43%"
"09/22/2020","73.527802","73.893402","74.662750","73.378502","","-0.30%"
"09/21/2020","73.751297","73.563751","74.561996","73.160149","","0.40%"
"09/18/2020","73.457802","72.967003","73.828651","72.652550","","0.98%"
"09/17/2020","72.744797","72.818848","73.508751","72.651299","","0.48%"
"09/16/2020","72.398102","73.016151","73.509003","72.493797","","-0.34%"
"09/15/2020","72.647301","73.168449","73.515800","72.556999","","-0.47%"
"09/14/2020","72.987900","72.896446","73.612350","72.616203","","0.46%"
"09/11/2020","72.652100","73.269348","73.453949","72.746498","","-0.36%"
"09/10/2020","72.914001","73.349701","73.709503","72.667099","","-0.28%"
"09/09/2020","73.119499","74.193199","74.530197","73.131104","","-1.36%"
"09/08/2020","74.127800","73.772301","74.608200","73.531898","","0.74%"
"09/07/2020","73.580803","73.323700","74.269798","73.203751","","0.53%"
"09/04/2020","73.193802","73.312302","73.798553","72.974548","","-0.01%"
"09/03/2020","73.203796","73.485252","73.913902","72.909447","","0.09%"
"09/02/2020","73.134499","71.910248","73.760353","71.505997","","1.70%"
"09/01/2020","71.910400","72.088547","72.221001","71.457947","","0.10%"
"08/31/2020","71.838600","72.255653","72.709846","71.712349","","-0.32%"
"08/28/2020","72.071404","73.163254","73.309753","72.022400","","-0.94%"
"08/27/2020","72.753601","73.626350","73.896500","72.723198","","-0.94%"
"08/26/2020","73.445396","73.292900","74.281647","73.153603","","0.50%"
"08/25/2020","73.081902","72.913498","73.866096","72.365898","","0.84%"
"08/24/2020","72.470299","73.014503","73.186050","72.218246","","-0.60%"
"08/21/2020","72.909698","72.127098","73.261452","71.851448","","1.42%"
"08/20/2020","71.887497","71.596649","72.461052","71.190697","","0.61%"
"08/19/2020","71.453598","71.329048","71.870300","71.135597","","0.36%"
"08/18/2020","71.195396","71.909203","72.185402","71.059196","","-0.80%"
"08/17/2020","71.770500","71.390701","72.174797","70.939552","","0.98%"
"08/14/2020","71.072601","71.259598","71.692146","71.005653","","-0.09%"
"08/13/2020","71.135902","71.870201","72.317352","71.104103","","-1.08%"
"08/12/2020","71.915199","71.470200","72.310150","71.260948","","1.04%"
"08/11/2020","71.173798","71.851448","71.978500","70.963547","","-0.73%"
"08/10/2020","71.695396","72.234154","72.340500","71.506104","","-0.48%"
"08/07/2020","72.042099","71.795197","72.525551","71.626350","","0.40%"
"08/06/2020","71.758202","71.517647","72.225800","71.127350","","0.50%"
"08/05/2020","71.400803","72.049652","72.168602","71.001648","","-0.50%"
"08/04/2020","71.762901","71.800903","72.542152","71.346451","","0.65%"
"08/03/2020","71.296204","72.587448","73.056053","71.511848","","-1.90%"
"07/31/2020","72.674202","71.638451","73.070602","71.583199","","1.69%"
"07/30/2020","71.464996","71.102753","72.437553","70.887604","","0.76%"
"07/29/2020","70.925697","71.033203","71.439400","70.584297","","0.01%"
"07/28/2020","70.920502","70.219002","71.354698","69.940598","","1.60%"
"07/27/2020","69.805702","70.193848","70.538300","69.910202","","0.03%"
"07/24/2020","69.787804","69.978951","70.619553","69.578300","","-0.14%"
"07/23/2020","69.884697","69.564850","70.280449","69.166054","","1.02%"
"07/22/2020","69.176399","69.129448","69.881104","68.902496","","0.63%"
"07/21/2020","68.742302","70.101151","70.299797","68.957001","","-1.46%"
"07/20/2020","69.763298","70.500053","70.694550","69.712852","","-0.81%"
"07/17/2020","70.336502","70.206352","70.667747","69.913101","","0.48%"
"07/16/2020","69.998901","69.645401","70.339249","69.321999","","0.91%"
"07/15/2020","69.365799","69.624802","69.862999","69.251053","","-0.18%"
"07/14/2020","69.492897","69.740097","69.942497","69.392151","","0.08%"
"07/13/2020","69.439102","69.483597","69.838402","69.021851","","0.35%"
"07/10/2020","69.199997","69.599998","70.150002","69.250000","","-0.14%"
"07/09/2020","69.300003","69.949997","70.150002","69.099998","","-0.29%"
"07/08/2020","69.500000","70.150002","70.500000","69.650002","","-0.57%"
"07/07/2020","69.900002","70.449997","71.050003","69.849998","","-0.43%"
"07/06/2020","70.199997","70.150002","70.949997","69.449997","","0.29%"
"07/03/2020","70.000000","69.400002","70.500000","69.000000","","1.16%"
"07/02/2020","69.199997","69.500000","69.650002","68.900002","","-0.29%"
"07/01/2020","69.400002","70.000000","70.150002","69.300003","","-0.57%"
"06/30/2020","69.800003","68.949997","70.250000","68.800003","","1.45%"
